399,        Htc One M9 Original    ,HTC One ,34999,"42,000",7001,20.00342867,
3903,        Samsung Galaxy S6 edge 32gb for sale.    ,Samsung Galaxy S6 Edge ,54000,"65,000",11000,20.37037037,
3905,        Samsung Galaxy S6 edge 32gb for sale.    ,Samsung Galaxy S6 Edge ,54000,"65,000",11000,20.37037037,
3910,        Samsung Galaxy S6 edge 32gb for sale.    ,Samsung Galaxy S6 Edge ,54000,"65,000",11000,20.37037037,
3919,        SAMSUNG GALAXY S6 EDGE 32GB 4G GREEN (G925F best mobial yousd    ,Samsung Galaxy S6 Edge ,54000,"65,000",11000,20.37037037,
953,        Lenovo s650 9 months warranty    ,Lenovo S650 ,12000,"14,500",2500,20.83333333,
955,        Lenovo s650 box and charger and 3.5 months warrenty    ,Lenovo S650 ,12000,"14,500",2500,20.83333333,
956,        Lenovo s650 box and charger and 3.5 months warrenty    ,Lenovo S650 ,12000,"14,500",2500,20.83333333,
957,        Lenovo s650 box and charger wirh 3.5 months warrnty    ,Lenovo S650 ,12000,"14,500",2500,20.83333333,
958,        Lenovo s650 box and charger wirh 3.5 months warrnty    ,Lenovo S650 ,12000,"14,500",2500,20.83333333,
2703,        Samsung galaxy core prime    ,Samsung Galaxy Core Prime ,12000,"14,500",2500,20.83333333,
2713,        Samsung galaxy core prime    ,Samsung Galaxy Core Prime ,12000,"14,500",2500,20.83333333,
2714,        Samsung galaxy core prime    ,Samsung Galaxy Core Prime ,12000,"14,500",2500,20.83333333,
2716,        Samsung galaxy core prime    ,Samsung Galaxy Core Prime ,12000,"14,500",2500,20.83333333,
2717,        Samsung galaxy core prime box pack    ,Samsung Galaxy Core Prime ,12000,"14,500",2500,20.83333333,
2724,        Samsung galaxy core prime box pack    ,Samsung Galaxy Core Prime ,12000,"14,500",2500,20.83333333,
2725,        Samsung galaxy core prime box pack    ,Samsung Galaxy Core Prime ,12000,"14,500",2500,20.83333333,
2542,        Brand New Samsung Galaxy A3    ,Samsung Galaxy A3 ,21500,"25,999",4499,20.9255814,
2518,        Rivo rhythm rx50    ,Rivo Rhythm RX50 ,4300,"5,200",900,20.93023256,
3089,        Samsung galaxy j5    ,Samsung Galaxy J5 ,19000,"23,000",4000,21.05263158,
3115,        Samsung galaxy j5    ,Samsung Galaxy J5 ,19000,"23,000",4000,21.05263158,
2041,        Nokia 225 white full box 10/10 11.5 months (warranty)    ,Nokia 225 ,5500,"6,675",1175,21.36363636,
925,        Lenovo A369i condition 10/10    ,Lenovo A369i ,6500,"7,900",1400,21.53846154,
374,        Htc One M9 Original    ,HTC One ,34500,"42,000",7500,21.73913043,
599,        Huawei Ascend Mate 7 only three weeks used    ,Huawei Ascend Mate 7 ,41000,"49,999",8999,21.94878049,
600,        Huawei Ascend Mate 7 only three weeks used    ,Huawei Ascend Mate 7 ,41000,"49,999",8999,21.94878049,
2564,        Samsung galaxy a5 4g lte duos box pack    ,Samsung Galaxy A5 ,29500,"35,999",6499,22.03050847,
598,        Huawei Ascend G7 Dual 4G lte    ,Huawei Ascend G7 ,22500,"27,499",4999,22.21777778,
3852,        Samsung Galaxy s6    ,Samsung Galaxy S6 ,45000,"54,999",9999,22.22,
3855,        Samsung Galaxy S6    ,Samsung Galaxy S6 ,45000,"54,999",9999,22.22,
3856,        Samsung Galaxy S6 G920F    ,Samsung Galaxy S6 ,45000,"54,999",9999,22.22,
3876,        Samsung galaxy s6 cond 10/10 white color    ,Samsung Galaxy S6 ,45000,"54,999",9999,22.22,
2435,        Qmobile Noir i5    ,QMobile Noir i5 ,7200,"8,800",1600,22.22222222,
3082,        Samsung galaxy j2 good condition    ,Samsung Galaxy J2 ,13500,"16,500",3000,22.22222222,
2002,        Nokia 215 in11.5 mnth warrenty    ,Nokia 215 ,3400,"4,160",760,22.35294118,
964,        Lenovo vibe x2 - EU 4G Lte    ,Lenovo Vibe X2 ,25000,"30,600",5600,22.4,
3356,        Samsung Galaxy Note 4    ,Samsung Galaxy Note 4 ,49000,"59,999",10999,22.44693878,
3357,        Samsung Galaxy Note 4    ,Samsung Galaxy Note 4 ,49000,"59,999",10999,22.44693878,
3358,        Samsung Galaxy Note 4    ,Samsung Galaxy Note 4 ,49000,"59,999",10999,22.44693878,
615,        Huawei Ascend Y520 with 7 months warranty. 3G. Dual Sim. Like New.    ,Huawei Ascend Y520 ,8000,"9,799",1799,22.4875,
532,        HTC ONE M9 gold 32gb    ,HTC One M9 ,39999,"48,999",9000,22.50056251,
533,        HTC ONE M9 gold 32gb    ,HTC One M9 ,39999,"48,999",9000,22.50056251,
534,        HTC ONE M9 gold 32gb    ,HTC One M9 ,39999,"48,999",9000,22.50056251,
847,        Huawei P8 Lite mint condition    ,Huawei P8 Lite ,19500,"23,899",4399,22.55897436,
848,        Huawei P8 lite good condition    ,Huawei P8 Lite ,19500,"23,899",4399,22.55897436,
851,        Huawei p8 lite white colour    ,Huawei P8 Lite ,19500,"23,899",4399,22.55897436,
855,        Huawei P8 Lite mint condition    ,Huawei P8 Lite ,19500,"23,899",4399,22.55897436,
861,        Huawei P8 lite good condition    ,Huawei P8 Lite ,19500,"23,899",4399,22.55897436,
2873,        Samsung Galaxy Grand Prime    ,Samsung Galaxy Grand Prime ,15500,"19,000",3500,22.58064516,
2891,        Samsung galaxy grand prime No exchang jisko sasta milra h wahan sy ly    ,Samsung Galaxy Grand Prime ,15500,"19,000",3500,22.58064516,
2924,        Samsung Galaxy grand prime    ,Samsung Galaxy Grand Prime ,15500,"19,000",3500,22.58064516,
2975,        Samsung galaxy grand prime whit    ,Samsung Galaxy Grand Prime ,15500,"19,000",3500,22.58064516,
2978,        Samsung galaxy grand prime whit    ,Samsung Galaxy Grand Prime ,15500,"19,000",3500,22.58064516,
2982,        Samsung Galaxy Grand Prime SM-G530H    ,Samsung Galaxy Grand Prime ,15500,"19,000",3500,22.58064516,
2998,        Samsung Galaxy Grand Prime 8 months warenty    ,Samsung Galaxy Grand Prime ,15500,"19,000",3500,22.58064516,
3005,        Samsung galaxy grand prime excellent condition 5 month warranty    ,Samsung Galaxy Grand Prime ,15500,"19,000",3500,22.58064516,
3021,        Samsung galaxy grand prime orignl    ,Samsung Galaxy Grand Prime ,15500,"19,000",3500,22.58064516,
2588,        Samsung galaxy A7    ,Samsung Galaxy A7 ,35000,"42,999",7999,22.85428571,
2500,        Qmobile Titan x700i    ,QMobile Titan X700i ,10500,"12,900",2400,22.85714286,
2502,        Qmobile Titan x700i    ,QMobile Titan X700i ,10500,"12,900",2400,22.85714286,
3671,        Samsung galaxy S5 (LTE duos)    ,Samsung Galaxy S5 ,35000,"43,000",8000,22.85714286,
3700,        Samsung galaxy S5 (LTE duos)    ,Samsung Galaxy S5 ,35000,"43,000",8000,22.85714286,
2399,        OppO Yoyo R2001 White Mint Condition Exchange Possible    ,Oppo Yoyo ,13000,"15,990",2990,23,
122,        BlackBerry Q10 (White + All Accessories)    ,BlackBerry Q10 ,13000,"16,000",3000,23.07692308,
707,        Huawei honor 4c gold    ,Huawei Honor 4C ,15000,"18,500",3500,23.33333333,
727,        Huawei honor 4c 8 month 15 days warranty    ,Huawei Honor 4C ,15000,"18,500",3500,23.33333333,
734,        Huawei honor 4c 8 month 15 days warranty    ,Huawei Honor 4C ,15000,"18,500",3500,23.33333333,
741,        Huawei honor 4c    ,Huawei Honor 4C ,15000,"18,500",3500,23.33333333,
4099,        Sony xperia z2 white full box    ,Sony Xperia Z2 ,32000,"39,500",7500,23.4375,
4110,        Sony xperia z2 in 10/10    ,Sony Xperia Z2 ,32000,"39,500",7500,23.4375,
4113,        Sony xperia z2 in 10/10    ,Sony Xperia Z2 ,32000,"39,500",7500,23.4375,
3822,        Samsung Galaxy s6    ,Samsung Galaxy S6 ,44500,"54,999",10499,23.59325843,
3364,        Samsung galaxy note 4 edge    ,Samsung Galaxy Note 4 ,48500,"59,999",11499,23.70927835,
3365,        Samsung galaxy note 4 edge    ,Samsung Galaxy Note 4 ,48500,"59,999",11499,23.70927835,
2945,        Samsung galaxy grand prime no exc no foolish offer    ,Samsung Galaxy Grand Prime ,15350,"19,000",3650,23.77850163,
2976,        Samsung galaxy grand prime no exc no foolish offer    ,Samsung Galaxy Grand Prime ,15350,"19,000",3650,23.77850163,
2685,        Samsung Galaxy Core 2 355H 10 Month Warranty    ,Samsung Galaxy Core 2 ,10500,"12,999",2499,23.8,
2531,        Samsung Galaxy A3    ,Samsung Galaxy A3 ,21000,"25,999",4999,23.8047619,
2023,        Nokia 222 orginal wid full warranty    ,Nokia 222 ,4200,"5,200",1000,23.80952381,
2024,        Nokia 222 orginal wid full warranty    ,Nokia 222 ,4200,"5,200",1000,23.80952381,
245,        Haier pursuit g30    ,Haier Pursuit G30 ,6700,"8,299",1599,23.86567164,
2551,        Samsung galaxy A5    ,Samsung Galaxy A5 ,29000,"35,999",6999,24.13448276,
2554,        Samsung galaxy A5    ,Samsung Galaxy A5 ,29000,"35,999",6999,24.13448276,
3937,        Samsung galaxy s6 edge plus    ,Samsung Galaxy S6 Edge Plus ,72500,"89,999",17499,24.13655172,
3940,        Samsung galaxy s6 edge plus    ,Samsung Galaxy S6 Edge Plus ,72500,"89,999",17499,24.13655172,
897,        Huawei Y6 Just box opened    ,Huawei Y6 ,12000,"14,899",2899,24.15833333,
898,        Huawei Y6 Just box opened    ,Huawei Y6 ,12000,"14,899",2899,24.15833333,
932,        Lenovo a6000 white    ,Lenovo A6000 ,12000,"14,900",2900,24.16666667,
621,        Huawei G8 Brand New 10/10 Full Waranty Box Pack    ,Huawei G8 ,33000,"40,999",7999,24.23939394,
622,        Huawei G8 Brand New 10/10 Full Waranty Box Pack    ,Huawei G8 ,33000,"40,999",7999,24.23939394,
610,        Huawei ascend p7 Full accessories    ,Huawei Ascend P7 ,33000,"41,000",8000,24.24242424,
611,        Huawei ascend p7 Full accessories    ,Huawei Ascend P7 ,33000,"41,000",8000,24.24242424,
3086,        Samsung Galaxy J5    ,Samsung Galaxy J5 ,18500,"23,000",4500,24.32432432,
3087,        Samsung Galaxy J5    ,Samsung Galaxy J5 ,18500,"23,000",4500,24.32432432,
3103,        Samsung Galaxy J5    ,Samsung Galaxy J5 ,18500,"23,000",4500,24.32432432,
3109,        Samsung Galaxy j5 Golden 10/10    ,Samsung Galaxy J5 ,18500,"23,000",4500,24.32432432,
3110,        Samsung Galaxy j5 Golden 10/10    ,Samsung Galaxy J5 ,18500,"23,000",4500,24.32432432,
3113,        Samsung Galaxy J5 10/10 almost. no scratch    ,Samsung Galaxy J5 ,18500,"23,000",4500,24.32432432,
2012,        Nokia 220 mobile dual sim    ,Nokia 220 ,4000,"4,975",975,24.375,
852,        Huawei P8 Lite (4G LTE)    ,Huawei P8 Lite ,19200,"23,899",4699,24.47395833,
863,        Huawei P8 Lite (4G LTE)    ,Huawei P8 Lite ,19200,"23,899",4699,24.47395833,
3387,        Samsung galaxy note 4 edge    ,Samsung Galaxy Note 4 ,48000,"59,999",11999,24.99791667,
3388,        Samsung galaxy note 4 edge    ,Samsung Galaxy Note 4 ,48000,"59,999",11999,24.99791667,
3408,        Samsung Galaxy Note 4    ,Samsung Galaxy Note 4 ,48000,"59,999",11999,24.99791667,
3410,        Samsung galaxy note 4 edge    ,Samsung Galaxy Note 4 ,48000,"59,999",11999,24.99791667,
3935,        Samsung galaxy S6 Edge Plus gold    ,Samsung Galaxy S6 Edge Plus ,72000,"89,999",17999,24.99861111,
295,        Htc desire 626 in good condition    ,HTC Desire 626 ,16000,"20,000",4000,25,
299,        HTC desire 816 full acceseries    ,HTC Desire 816 ,18000,"22,500",4500,25,
941,        Lenovo P70 With 8 months warranty Complete accessories    ,Lenovo P70 ,18000,"22,500",4500,25,
307,        HTC Desire EYE 4G 13MP Front camera    ,HTC Desire Eye ,29999,"37,500",7501,25.00416681,
309,        HTC Desire EYE 4G 13MP Front camera    ,HTC Desire Eye ,29999,"37,500",7501,25.00416681,
48,        Apple Iphone 6 plus    ,Apple iphone 6 ,51000,"64,000",13000,25.49019608,
55,        Apple Iphone 6 plus    ,Apple iphone 6 ,51000,"64,000",13000,25.49019608,
835,        Huawei P8 Lite Golden (Wrnty Start 5 Jan Only 10 Days set Use)    ,Huawei P8 Lite ,19000,"23,899",4899,25.78421053,
840,        Huawei P8 Lite Golden (Wrnty Start 5 Jan Only 10 Days set Use)    ,Huawei P8 Lite ,19000,"23,899",4899,25.78421053,
850,        Huawei P8 Lite with 9 months warranty    ,Huawei P8 Lite ,19000,"23,899",4899,25.78421053,
747,        Huawei Honor 4x 4G Brand new (Full warranty)    ,Huawei Honor 4X ,20500,"25,799",5299,25.84878049,
2028,        Nokia 225 black new    ,Nokia 225 ,5300,"6,675",1375,25.94339623,
1992,        Mobile NOKIA 215    ,Nokia 215 ,3300,"4,160",860,26.06060606,
2000,        Nokia 215 Duel Sim 4 month warrenty    ,Nokia 215 ,3300,"4,160",860,26.06060606,
2004,        Nokia 215 Duel Sim 4 month warrenty    ,Nokia 215 ,3300,"4,160",860,26.06060606,
2702,        Samsung galaxy core prime brand new phone    ,Samsung Galaxy Core Prime ,11500,"14,500",3000,26.08695652,
2704,        Samsung galaxy core prime    ,Samsung Galaxy Core Prime ,11500,"14,500",3000,26.08695652,
2723,        Samsung galaxy core prime    ,Samsung Galaxy Core Prime ,11500,"14,500",3000,26.08695652,
2728,        Samsung galaxy core prime    ,Samsung Galaxy Core Prime ,11500,"14,500",3000,26.08695652,
2874,        Samsung galaxy grand prime    ,Samsung Galaxy Grand Prime ,15000,"19,000",4000,26.66666667,
2912,        Samsung Galaxy Grand Prime    ,Samsung Galaxy Grand Prime ,15000,"19,000",4000,26.66666667,
2919,        Samsung Galaxy Grand Prime    ,Samsung Galaxy Grand Prime ,15000,"19,000",4000,26.66666667,
2930,        Samsung galaxy grand prime    ,Samsung Galaxy Grand Prime ,15000,"19,000",4000,26.66666667,
2938,        Samsung galaxy grand prime    ,Samsung Galaxy Grand Prime ,15000,"19,000",4000,26.66666667,
2966,        Samsung galaxy grand prime new set scratch less Good battery Timing    ,Samsung Galaxy Grand Prime ,15000,"19,000",4000,26.66666667,
3019,        Samsung Galaxy Grand Prime    ,Samsung Galaxy Grand Prime ,15000,"19,000",4000,26.66666667,
3056,        Samsung Galaxy j1 11 month warrnty    ,Samsung Galaxy J1 ,11000,"13,999",2999,27.26363636,
1581,        LG G3 Original with completely genuine box    ,LG G3 ,27500,"35,000",7500,27.27272727,
697,        Huawei honor 4c    ,Huawei Honor 4C ,14500,"18,500",4000,27.5862069,
702,        Huawei honor 4c    ,Huawei Honor 4C ,14500,"18,500",4000,27.5862069,
713,        Huawei honor 4c    ,Huawei Honor 4C ,14500,"18,500",4000,27.5862069,
2196,        Nokia lumia 630    ,Nokia Lumia 630 ,12500,"15,950",3450,27.6,
2198,        Nokia Lumia 630 Dual Sim    ,Nokia Lumia 630 ,12500,"15,950",3450,27.6,
2202,        Nokia Lumia 630 Dual Sim    ,Nokia Lumia 630 Dual SIM ,12500,"15,950",3450,27.6,
3436,        Samsung Galaxy note 4    ,Samsung Galaxy Note 4 ,47000,"59,999",12999,27.65744681,
3114,        Samsung Galaxy J5 Only 10 days used set    ,Samsung Galaxy J5 ,18000,"23,000",5000,27.77777778,
661,        Huawei honor 3c lite    ,Huawei Honor 3C ,13999,"17,900",3901,27.86627616,
3838,        Samsung galaxy s6 blue Topaz    ,Samsung Galaxy S6 ,43000,"54,999",11999,27.90465116,
130,        Blackberry Q10 black    ,BlackBerry Q10 ,12500,"16,000",3500,28,
676,        Huawei honor 3c lite    ,Huawei Honor 3C Lite ,12500,"16,000",3500,28,
54,        Apple iphone 6 64gb    ,Apple iphone 6 ,49999,"64,000",14001,28.00256005,
58,        Apple iphone 6 64gb    ,Apple iphone 6 ,49999,"64,000",14001,28.00256005,
1843,        Microsoft Lumia 535 Dual Sim With 6 Month Warranty 10/10 Condition    ,Microsoft Lumia 535 Dual Sim ,11000,"14,090",3090,28.09090909,
1844,        Microsoft Lumia 535 Dual Sim With 6 Month Warranty 10/10 Condition    ,Microsoft Lumia 535 Dual Sim ,11000,"14,090",3090,28.09090909,
4135,        Sony Xperia Z3 Dual SIM LTE    ,Sony Xperia Z3 ,39000,"49,999",10999,28.2025641,
4136,        Sony Xperia Z3 Dual SIM LTE    ,Sony Xperia Z3 ,39000,"49,999",10999,28.2025641,
4139,        Sony Xperia Z3 Dual SIM LTE    ,Sony Xperia Z3 ,39000,"49,999",10999,28.2025641,
242,        Haier Esteem i70 with 8 month's warranty    ,Haier Esteem i70 ,14000,"17,999",3999,28.56428571,
4051,        Sony xperia z tablet like new    ,Sony Xperia Z ,21000,"26,999",5999,28.56666667,
2549,        Samsung Galaxy a5    ,Samsung Galaxy A5 ,28000,"35,999",7999,28.56785714,
2550,        Samsung Galaxy a5    ,Samsung Galaxy A5 ,28000,"35,999",7999,28.56785714,
2561,        Samsung galaxy A5 with 100% condition clear 10/10    ,Samsung Galaxy A5 ,28000,"35,999",7999,28.56785714,
2578,        Samsung galaxy A5 brand new 10/10    ,Samsung Galaxy A5 ,28000,"35,999",7999,28.56785714,
2581,        Samsung galaxy A5 brand new 10/10    ,Samsung Galaxy A5 ,28000,"35,999",7999,28.56785714,
2582,        Samsung galaxy A5 brand new 10/10    ,Samsung Galaxy A5 ,28000,"35,999",7999,28.56785714,
945,        Lenovo p70 7.5 mnth warnty    ,Lenovo P70 ,17500,"22,500",5000,28.57142857,
948,        Lenovo p70 7.5 mnth warnty    ,Lenovo P70 ,17500,"22,500",5000,28.57142857,
1911,        Nokia 110 fully warranty    ,Nokia 110 ,3500,"4,500",1000,28.57142857,
1912,        Nokia 110 fully warranty    ,Nokia 110 ,3500,"4,500",1000,28.57142857,
3458,        Samsung galaxy note 5    ,Samsung Galaxy Note 5 ,56000,"72,000",16000,28.57142857,
3459,        Samsung galaxy note 5    ,Samsung Galaxy Note 5 ,56000,"72,000",16000,28.57142857,
4001,        Sony xperia t2 ultra dual    ,Sony Xperia T2 Ultra ,21000,"27,000",6000,28.57142857,
3189,        Samsung Galaxy note 3    ,Samsung Galaxy Note 3 ,38000,"48,999",10999,28.94473684,
832,        Huawei P8 lite in full warranty    ,Huawei P8 Lite ,18500,"23,899",5399,29.18378378,
833,        Huawei P8 Lite Black 10/10 condition (9 months warranty)    ,Huawei P8 Lite ,18500,"23,899",5399,29.18378378,
834,        Huawei P8 lite in full warranty    ,Huawei P8 Lite ,18500,"23,899",5399,29.18378378,
887,        Huawei Y5 with 10 Month warranty 10/10 Condition    ,Huawei Y5 ,8500,"10,999",2499,29.4,
888,        Huawei Y5 with 10 Month warranty 10/10 Condition    ,Huawei Y5 ,8500,"10,999",2499,29.4,
2465,        Qmobile Noir x600    ,QMobile Noir X600 ,11500,"14,900",3400,29.56521739,
2466,        Qmobile Noir x600    ,QMobile Noir X600 ,11500,"14,900",3400,29.56521739,
2467,        Qmobile Noir x600    ,QMobile Noir X600 ,11500,"14,900",3400,29.56521739,
3075,        Samsung galaxy j1 4g support    ,Samsung Galaxy J1 ,10800,"13,999",3199,29.62037037,
2416,        My Qmobile e995    ,QMobile E995 ,2700,"3,500",800,29.62962963,
2417,        Qmobile e995 6month warranty    ,QMobile E995 ,2700,"3,500",800,29.62962963,
1508,        LG G3 (3GB RAM 32GB) (Amercian Stock)    ,LG G3 ,26999,"35,000",8001,29.6344309,
1614,"        Get a Pin Pack Original LG G3 D851 ,3GB ,32GB 4G LTE Lollipop Brand Ne    ",LG G3 ,26999,"35,000",8001,29.6344309,
1654,"        ~Get The LG G3 D851 ,3GB ,32GB 4G LTE Lollipop In New Exciting Price    ",LG G3 ,26999,"35,000",8001,29.6344309,
1657,"        Grab the Offer Of LG G3 D851 ,3GB ,32GB 4G LTE Lollipop Brand New Unu    ",LG G3 ,26999,"35,000",8001,29.6344309,
1658,"        Slim & Sleek Original LG G3 D851 ,3GB ,32GB Brand New Unused    ",LG G3 ,26999,"35,000",8001,29.6344309,
1659,"        Dont Stop Dreaming Bcz Original LG G3 D850 ,3GB ,32GB 4G LTE Lollipop    ",LG G3 ,26999,"35,000",8001,29.6344309,
1660,"        Dont Stop Dreaming Bcz Original LG G3 D850 ,3GB ,32GB 4G LTE Lollipop    ",LG G3 ,26999,"35,000",8001,29.6344309,
1665,"        Time Save With Original LG G3 D850 ,3GB ,32GB 4G LTE Lollipop Pin Pack    ",LG G3 ,26999,"35,000",8001,29.6344309,
1667,"        Grab the Offer Of LG G3 D851 ,3GB ,32GB 4G LTE Lollipop Brand New Unu    ",LG G3 ,26999,"35,000",8001,29.6344309,
1668,"        Dont Stop Dreaming Bcz Original LG G3 D850 ,3GB ,32GB 4G LTE Lollipop    ",LG G3 ,26999,"35,000",8001,29.6344309,
1671,"        Time Save With Original LG G3 D850 ,3GB ,32GB 4G LTE Lollipop Pin Pack    ",LG G3 ,26999,"35,000",8001,29.6344309,
77,        Apple iphone 6 plus gold    ,Apple iphone 6 Plus ,57000,"74,000",17000,29.8245614,
78,        Apple iphone 6 plus gold    ,Apple iphone 6 Plus ,57000,"74,000",17000,29.8245614,
1837,        Nokia/Microsoft Lumia 532 DualSIM Windows 11 Warranty EXP:Dec/16    ,Microsoft Lumia 532 ,6700,"8,700",2000,29.85074627,
1838,        Nokia/Microsoft Lumia 532 DualSIM Windows 11 Warranty EXP:Dec/16    ,Microsoft Lumia 532 ,6700,"8,700",2000,29.85074627,
1840,        Nokia/Microsoft Lumia 532 DualSIM Windows 11 Warranty EXP:Dec/16    ,Microsoft Lumia 532 ,6700,"8,700",2000,29.85074627,
2675,        Samsung Galaxy Core 2    ,Samsung Galaxy Core 2 ,10000,"12,999",2999,29.99,
2676,        Samsung Galaxy Core 2    ,Samsung Galaxy Core 2 ,10000,"12,999",2999,29.99,
2679,        Samsung Galaxy Core 2 355H 10 Month Warranty    ,Samsung Galaxy Core 2 ,10000,"12,999",2999,29.99,
1993,        Nokia 215 and 11 month 20 day warrenty    ,Nokia 215 ,3200,"4,160",960,30,
1996,        New nokia 215 10/10    ,Nokia 215 ,3200,"4,160",960,30,
2486,        Qmobile Noir Z9    ,QMobile Noir Z9 ,15000,"19,500",4500,30,
2487,        Qmobile Noir Z9    ,QMobile Noir Z9 ,15000,"19,500",4500,30,
3908,        Samsung Galaxy s6 edge    ,Samsung Galaxy S6 Edge ,49999,"65,000",15001,30.00260005,
3914,        Samsung Galaxy s6 edge    ,Samsung Galaxy S6 Edge ,49999,"65,000",15001,30.00260005,
3916,        Samsung Galaxy s6 edge    ,Samsung Galaxy S6 Edge ,49999,"65,000",15001,30.00260005,
2664,        Samsung galaxy core 2 (7 month accidental coverage warranty)    ,Samsung Galaxy Core 2 ,9999,"12,999",3000,30.0030003,
3665,        Samsung Galaxy s5    ,Samsung Galaxy S5 ,33000,"43,000",10000,30.3030303,
3667,        Samsung Galaxy s5    ,Samsung Galaxy S5 ,33000,"43,000",10000,30.3030303,
3752,        Get Now In Town Samsung Galaxy S5 SM-G900F Original Pin Pack - Brand N    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3754,        Dream Can Come true Wid Samsung Galaxy S5 SM-G900F 4G LTE Lollipop Pin    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3757,        ~ Online Offer Of Pin Pack Samsung Galaxy S5 SM-G900F Original    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3760,        Dream Can Come true Wid Samsung Galaxy S5 SM-G900F 4G LTE Lollipop Pin    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3761,        Classic Tym To Get Ur Samsung Galaxy S5 SM-G900F Pin Pack Brand New Un    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3762,        ~ Guyz Buy Ur Fav Samsung Galaxy S5 SM-G900F Original Pin Pack ~    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3763,        _ Enjoy Temple Run On Samsung Galaxy S5 SM-G900F Pin Pack Brand New Or    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3765,        Classic Tym To Get Ur Samsung Galaxy S5 SM-G900F Pin Pack Brand New Un    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3766,        Every Guy Should Have Samsung Galaxy S5 SM-G900F Pin Pack Brand New    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3767,        Limited Offer For Guys Samsung Galaxy S5 SM-G900F Pin Pack Original Br    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3768,        What A Classy Salee On Classy Mobile !!Samsung Galaxy S5 SM-G900F Pin    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3769,        Every Guy Should Have Samsung Galaxy S5 SM-G900F Pin Pack Brand New    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3770,        ~~~U Can Get It To Least On Olx- Samsung Galaxy S5 SM-G900F Pin Pack    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3771,        ~Brand New Original Urgeent Salee~ 32999~ Samsung Galaxy S5 SM-G900F P    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3772,        Touch All The Pin Pack Samsung Galaxy S5 SM-G900F Original Brand New    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3773,        Touch All The Pin Pack Samsung Galaxy S5 SM-G900F Original Brand New    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3774,        Hurry Up Buy Original Samsung Galaxy S5 SM-G900F Pin Pack Brand New Un    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3775,        ~~~U Can Get It To Least On Olx- Samsung Galaxy S5 SM-G900F Pin Pack    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3776,        Touch All The Pin Pack Samsung Galaxy S5 SM-G900F Original Brand New    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3777,        ~Hip Hop Offer Now In Market Samsung Galaxy S5 SM-G900F Pin Pack Brand    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3778,        Every Guy Should Have Samsung Galaxy S5 SM-G900F Pin Pack Brand New    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3779,        ~ Caught All The Exciment In Samsung Galaxy S5 SM-G900F 4G LTE Lollip    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3780,        Every Guy Should Have Samsung Galaxy S5 SM-G900F Pin Pack Brand New    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3781,        What A Classy Salee On Classy Mobile !!Samsung Galaxy S5 SM-G900F Pin    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3782,        Limited Offer For Guys Samsung Galaxy S5 SM-G900F Pin Pack Original Br    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
3783,        Hurry Up Buy Original Samsung Galaxy S5 SM-G900F Pin Pack Brand New Un    ,Samsung Galaxy S5 ,32999,"43,000",10001,30.306979,
752,        Huawei Honor 6 Exp : May-2016    ,Huawei Honor 6 ,28000,"36,499",8499,30.35357143,
758,        Huawei honor 6 white    ,Huawei Honor 6 ,28000,"36,499",8499,30.35357143,
759,        Huawei honor 6 white    ,Huawei Honor 6 ,28000,"36,499",8499,30.35357143,
3404,        SamSung Galaxy Note 4    ,Samsung Galaxy Note 4 ,46000,"59,999",13999,30.4326087,
4081,        Sony Xperia Z1 complete box    ,Sony Xperia Z1 ,23000,"30,000",7000,30.43478261,
4084,        Sony Xperia Z1 complete box    ,Sony Xperia Z1 ,23000,"30,000",7000,30.43478261,
1922,        Nokia 1280 full black    ,Nokia 1280 ,1800,"2,350",550,30.55555556,
1931,        Nokia 1280 ( New Pin pack wit 1 year warranty )    ,Nokia 1280 ,1800,"2,350",550,30.55555556,
